,total_credit_limit,term,sub_grade,revol_util,interest_rate,installment,grade,emp_length,debt_to_income,balance,total_credit_utilized,accounts_opened_24m,loan_status,annual_income,loan_amount,cover,loan_purpose
2514,0.07573580182597103,0.0,0.696969696969697,0.13868372566215387,0.28521264143581737,0.7753166705133253,0.6666666666666666,0.9,0.5233808452113028,0.79323975,0.06925628358246963,0.27586206896551724,0.0,0.03258067819580654,0.8717948717948718,0.0017324339323618427,debt_consolidation
2515,0.014123603011664975,0.0,0.6666666666666666,0.6801067574259245,0.32266874756145136,0.059844957030560565,0.6666666666666666,1.0,0.859714928732183,0.08148475,0.06333664383270943,0.034482758620689655,0.0,0.020218628051238363,0.0641025641025641,0.01773405422724178,credit_card
2517,0.06699194396748527,0.0,0.42424242424242425,0.5151842560588054,0.629730784237222,0.10779016251001261,0.5,0.5,0.7684421105276319,0.11202374999999999,0.22757136672693473,0.3448275862068966,0.0,0.024300963279464346,0.10256410256410256,0.014458328327125635,debt_consolidation
2518,0.10120453604423346,0.0,0.9393939393939394,0.054500014443734215,0.05462348809988296,0.18783007724995585,1.0,1.0,0.40710177544386095,0.23102925,0.03636880660741722,0.06896551724137931,0.0,0.046089686743522755,0.23076923076923078,0.013046377508110055,debt_consolidation
2519,0.03472617227115853,1.0,0.6363636363636364,0.2976976177926525,0.34217713616855244,0.29559308687565333,0.6666666666666666,1.0,0.5416354088522131,0.47037124999999996,0.06816551648034497,0.13793103448275862,0.0,0.023865188810183176,0.48717948717948717,0.0026492851135407904,debt_consolidation
2520,0.04394521732504753,0.0,0.696969696969697,0.04736174569156558,0.28482247366367536,0.5250078064542405,0.6666666666666666,0.5,0.14253563390847712,0.5581665,0.01372371760591476,0.06896551724137931,0.0,0.029094482441557195,0.5897435897435898,0.0026492851135407904,debt_consolidation
2521,0.045296650890097385,0.0,0.9696969696969697,0.3035477533915799,0.030042918454935636,0.05149544510365613,1.0,1.0,0.44236059014753687,0.0,0.09066205743291994,0.2413793103448276,1.0,0.039117295235024066,0.0641025641025641,0.03363885503738922,car
2522,0.06607612327578519,1.0,0.8181818181818182,0.4555498118717785,0.1798673429574717,0.1734797778894063,0.8333333333333334,0.3,0.4193548387096774,0.32428825,0.19847823134448717,0.06896551724137931,0.0,0.027351384564432524,0.32051282051282054,0.0052640088524585306,debt_consolidation
2523,0.1640308396194486,0.0,1.0,0.06807738658683676,0.0,0.7967131433536527,1.0,0.4,0.2920730182545636,0.922602,0.07363102362338401,0.06896551724137931,0.0,0.07615812512392336,1.0,0.004574672594016581,debt_consolidation
2524,0.030643224492134455,0.0,0.45454545454545453,0.4585332195195648,0.5883730003901678,0.35956528232211465,0.5,0.0,0.5298824706176544,0.351691,0.09264835705857886,0.27586206896551724,0.0,0.04042461864286757,0.358974358974359,0.007184642289772652,small_business
2525,0.037447940570000185,0.0,0.6666666666666666,0.03337581102323834,0.32305891533359343,0.0713917210855723,0.6666666666666666,0.7,0.12578144536134034,0.090783,0.008241233542998294,0.10344827586206896,0.0,0.029094482441557195,0.07692307692307693,0.02190315991829869,home_improvement
2529,0.008255676109572438,0.0,0.7272727272727273,0.37159327414047094,0.26063207179087006,0.1414393743975454,0.8333333333333334,0.5,0.37234308577144287,0.158682,0.02022800003395384,0.034482758620689655,0.0,0.01602124836312215,0.15897435897435896,0.0062861281322172825,credit_card
2530,0.11494775303496657,1.0,0.6363636363636364,0.2868902267513719,0.34217713616855244,0.23229971353707043,0.6666666666666666,0.3,0.5061265316329082,0.0,0.21744463402004974,0.3103448275862069,1.0,0.05654827400627079,0.38461538461538464,0.00962881473026553,medical
2531,0.01761470794445655,0.0,0.42424242424242425,0.30855971914568714,0.629730784237222,0.10779016251001261,0.5,0.0,0.7759439859964992,0.11471175,0.03583827786124763,0.20689655172413793,0.0,0.021865855545121177,0.10256410256410256,0.013023786295005807,debt_consolidation
2532,0.08053049674043439,0.0,0.8484848484848485,0.10985884289725674,0.16113928989465467,0.5222721533594906,0.8333333333333334,1.0,0.45561390347586894,0.56393775,0.05833481881382261,0.034482758620689655,0.0,0.03780997182718056,0.6153846153846154,0.003522127438023149,debt_consolidation
2533,0.08522714184204884,0.0,0.5151515151515151,0.10220368724010709,0.5126804525946157,0.7199655158369197,0.5,0.4,0.5036259064766191,0.7020115,0.057435042060319,0.41379310344827586,0.0,0.0304018058494007,0.7435897435897436,0.002007489286715527,debt_consolidation
2534,0.013385866769205506,0.0,0.7575757575757576,0.2983144172441624,0.21810378462738977,0.0501445891089781,0.8333333333333334,0.7,0.6886721680420105,0.07428175,0.026330141672396376,0.06896551724137931,0.0,0.012970827078153972,0.05641025641025641,0.012837793864391845,debt_consolidation
2535,0.06865731413210854,0.0,0.7272727272727273,0.07745071079903022,0.26063207179087006,0.11438831339859075,0.8333333333333334,0.0,0.27481870467616903,0.13223475,0.035062644834347706,0.13793103448275862,0.0,0.02822293350299486,0.1282051282051282,0.013773746111845354,credit_card
2536,0.061806526455434295,0.0,0.9393939393939394,0.13384520982841566,0.05462348809988296,0.8139348602305279,1.0,0.0,0.44936234058514624,0.8880145,0.05454684356617179,0.20689655172413793,0.0,0.034759550542212386,1.0,0.0015261424165965796,credit_card
2537,0.011162321465171349,0.0,0.9393939393939394,0.3616601562787508,0.05501365587202497,0.20873779817261087,1.0,0.6,0.3353338334583646,0.2313,0.02661874931031263,0.1724137931034483,0.0,0.021686316463777337,0.2564102564102564,0.005216468420841844,credit_card
2538,0.16080759968742192,0.0,0.9696969696969697,0.022762712840738674,0.030042918454935636,0.8061555588742413,1.0,1.0,0.050262565641410344,0.0,0.024135874778238985,0.06896551724137931,1.0,0.06526376339189416,1.0,0.0037724278104850012,house
2539,0.06918329821850577,1.0,0.3333333333333333,0.03478496864977981,0.7619976589933671,0.21746066225884844,0.3333333333333333,0.0,0.24331082770692672,0.292137,0.015868114797932212,0.034482758620689655,0.0,0.02822293350299486,0.28205128205128205,0.0062861281322172825,debt_consolidation
2540,0.010912176310102025,0.0,0.42424242424242425,0.22718778673055726,0.629730784237222,0.5870453588932484,0.5,0.2,0.2388097024256064,0.0,0.016346651726977173,0.13793103448275862,1.0,0.020378993055933832,0.5801282051282052,0.00162377008866656,debt_consolidation
2541,0.012476838685022064,0.0,0.5454545454545454,0.2348486117644776,0.47444401092469757,0.32018002362300935,0.5,1.0,0.9562390597649413,0.32727725,0.019320795878003855,0.034482758620689655,0.0,0.016892797301684487,0.3333333333333333,0.00283265534977658,other
2542,0.5730178728270301,0.0,0.9393939393939394,0.019500320585829702,0.05501365587202497,0.8140570482099461,1.0,0.2,0.20255063765941483,0.8728375,0.07367877121053927,0.06896551724137931,0.0,0.08487361450954672,1.0,0.005216468420841844,debt_consolidation
2543,0.05932604338881417,0.0,0.6363636363636364,0.045696575186033095,0.3417869683964105,0.16781840150970037,0.6666666666666666,1.0,0.7136784196049012,0.18453075,0.017875635573437913,0.13793103448275862,0.0,0.014278150485997477,0.18269230769230768,0.004801769578893212,debt_consolidation
2545,0.005144661866951129,0.0,0.696969696969697,0.3487582524498673,0.28521264143581737,0.7753166705133253,0.6666666666666666,0.7,0.12653163290822705,0.79323975,0.011830791039581689,0.034482758620689655,0.0,0.036938422888618226,0.8717948717948718,0.002099174404833422,credit_card
2547,0.040792856775803195,0.0,1.0,0.1714320728874465,0.0,0.3082056016400342,1.0,1.0,0.41235308827206796,0.360871,0.04611143650207543,0.034482758620689655,0.0,0.02822293350299486,0.3871794871794872,0.00437934342933063,other
2548,0.010700128823278207,0.0,0.696969696969697,0.33236074883388345,0.28521264143581737,0.09286965257884518,0.6666666666666666,0.3,0.5358839709927482,0.11032249999999999,0.023449370580695544,0.13793103448275862,0.0,0.013406601547435141,0.10256410256410256,0.008040370058873004,car
2549,0.03918330412512101,0.0,0.6666666666666666,0.5032535261627665,0.32266874756145136,0.20974924311334972,0.6666666666666666,0.6,0.4013503375843961,0.232814,0.1300230461687336,0.10344827586206896,0.0,0.02604406115658902,0.23076923076923078,0.007141855901317634,other
2550,0.011710750689449663,0.0,0.6060606060606061,0.3697869344768498,0.38002341006632856,0.16751293156115507,0.6666666666666666,0.3,0.2713178294573643,0.177289,0.028554118176339266,0.13793103448275862,0.0,0.017328571770965653,0.1794871794871795,0.006018713204373424,credit_card
2552,0.08422537989872518,0.0,0.8484848484848485,0.11322624777917502,0.16113928989465467,0.5222721533594906,0.8333333333333334,1.0,0.5431357839459865,0.56393775,0.06288145016849593,0.10344827586206896,0.0,0.02822293350299486,0.6153846153846154,0.002392566782810685,credit_card
2554,0.009184786685544209,0.0,0.696969696969697,0.35923279744900094,0.28521264143581737,0.43409316154608524,0.6666666666666666,1.0,0.3520880220055014,0.4532795,0.021755922822922238,0.034482758620689655,0.0,0.023865188810183176,0.48717948717948717,0.0026492851135407904,debt_consolidation
2555,0.08710662680882708,0.0,0.8484848484848485,0.008795356491431847,0.16113928989465467,0.2572192731172869,0.8333333333333334,0.5,0.08577144286071518,0.280778,0.005051694721026764,0.13793103448275862,0.0,0.03563109948077472,0.30256410256410254,0.0075229221734951345,debt_consolidation
2557,0.12817355053138865,0.0,0.9090909090909091,0.02029851874813843,0.07959422551697229,0.484780808341366,1.0,0.9,0.10252563140785195,0.5396585,0.01715517753613962,0.2413793103448276,0.0,0.042167716519992245,0.5897435897435898,0.004253774680603949,home_improvement
2558,0.07604265048726622,1.0,0.7272727272727273,0.11816022032901967,0.26063207179087006,0.3565445239420557,0.8333333333333334,0.4,0.4653663415853963,0.601805,0.05924626719974195,0.3448275862068966,0.0,0.039988844173586405,0.6153846153846154,0.0037788457687532536,credit_card
2559,0.0118368569246499,0.0,0.7575757575757576,0.2386823869716388,0.21810378462738977,0.09008648193654371,0.8333333333333334,0.0,0.5583895973993498,0.116066,0.018628986392998717,0.20689655172413793,0.0,0.018635895178809158,0.10256410256410256,0.011120990027634265,debt_consolidation
2560,0.11103225779776577,0.0,0.8484848484848485,0.21823509056927046,0.16074912212251266,0.4217250227405406,0.8333333333333334,1.0,0.5588897224306076,0.4846835,0.15977403719643146,0.13793103448275862,0.0,0.06962150808470584,0.4967948717948718,0.009193240108532126,credit_card
2561,0.008032996715331269,0.0,0.7878787878787878,0.31440554158446193,0.19937573156457275,0.22154717134827645,0.8333333333333334,1.0,0.3675918979744936,0.25520875,0.016653297342263194,0.13793103448275862,0.0,0.018635895178809158,0.2564102564102564,0.004399637368518781,home_improvement
2563,0.013348950424006375,0.0,0.696969696969697,0.17742227345427494,0.28482247366367536,0.18383181503455204,0.6666666666666666,0.6,0.4546136534133533,0.0,0.01561664417224783,0.10344827586206896,1.0,0.017764346240246823,0.20512820512820512,0.0053590897156919025,debt_consolidation
2564,0.058593032438540193,1.0,0.6363636363636364,0.11242302868193749,0.34217713616855244,0.35888646021423626,0.6666666666666666,0.5,0.6881720430107526,0.5644455,0.04343438844890372,0.06896551724137931,0.0,0.029094482441557195,0.5897435897435898,0.0026492851135407904,credit_card
2565,0.056024245474203746,1.0,0.6060606060606061,0.41854930726111766,0.38002341006632856,0.2863000122187979,0.6666666666666666,0.3,0.3655913978494623,0.4475425,0.15461623672617078,0.27586206896551724,0.0,0.036938422888618226,0.46153846153846156,0.004878681143565389,debt_consolidation
2566,0.0032781714536829812,0.0,0.8181818181818182,0.3830822751578304,0.1802575107296137,0.15418086536242312,0.8333333333333334,0.0,0.28232058014503625,0.17564025,0.008280492670214842,0.0,0.0,0.008787392173054758,0.1794871794871795,0.0028739136529296323,credit_card
2567,0.06567713141687295,1.0,0.8181818181818182,0.16027641929644315,0.1798673429574717,0.1950731091410185,0.8333333333333334,0.1,0.668417104276069,0.365254,0.06940907586136648,0.1724137931034483,0.0,0.021686316463777337,0.358974358974359,0.0035050128826411412,credit_card
2568,0.030989647475483117,0.0,0.8484848484848485,0.4318578929097598,0.16113928989465467,0.13120952523181773,0.8333333333333334,0.7,0.5271317829457364,0.15790225,0.08824496846537133,0.13793103448275862,0.0,0.021230060594439954,0.15384615384615385,0.008691884508218763,car
2569,0.0034565512336851905,0.0,0.5151515151515151,0.5553509275915421,0.4974639094810768,0.1756248557503021,0.5,0.8,0.1462865716429107,0.187128,0.012657354826113899,0.13793103448275862,0.0,0.011663503670310467,0.1794871794871795,0.0039328767671913175,other
2570,0.024247541519075117,0.0,0.7575757575757576,0.2842609761342275,0.2184939523995318,0.10119879984251327,0.8333333333333334,1.0,0.7461865466366592,0.12433925,0.04544827556936345,0.10344827586206896,0.0,0.02342941434090201,0.11538461538461539,0.012567947891749405,home_improvement
2572,0.017158717248556866,0.0,0.30303030303030304,0.400535529852834,0.8002341006632852,0.38840843368586825,0.3333333333333333,1.0,0.8047011752938235,0.34606475,0.045316704440313396,0.0,0.0,0.018635895178809158,0.358974358974359,0.002906003444270896,credit_card
2573,0.13757953995736605,0.0,0.8181818181818182,0.09796328762840442,0.1798673429574717,0.2416674586257925,0.8333333333333334,0.2,0.4113528382095524,0.27825425,0.08886887027086676,0.20689655172413793,0.0,0.05393362719058378,0.28205128205128205,0.012597120429332372,debt_consolidation
2574,0.005765447127819744,1.0,0.45454545454545453,0.4161511615363208,0.5731564572766289,0.41076204569830427,0.5,0.0,0.15503875968992248,0.0,0.01582036721077695,0.2413793103448276,1.0,0.03345222713436888,0.5897435897435898,0.0031841149692285096,debt_consolidation
2575,0.08895480671487646,0.0,0.8787878787878788,0.13814560867280987,0.1037846273897776,0.40438111788424724,1.0,1.0,0.6224056014003501,0.4374715,0.08102871645997267,0.10344827586206896,0.0,0.036938422888618226,0.48717948717948717,0.004574672594016581,credit_card
2576,0.010457071606487118,0.0,0.6363636363636364,0.3687393139891084,0.34217713616855244,0.7920700001357643,0.6666666666666666,0.2,0.1932983245811453,0.7743002499999999,0.02542505963143107,0.1724137931034483,0.0,0.05001165696705327,0.8717948717948718,0.0031993958222481587,home_improvement
2579,0.0016833853410804498,1.0,0.5151515151515151,0.11710057002838396,0.5126804525946157,0.29240262296862485,0.5,0.1,0.015003750937734431,0.4359295,0.001299795428115477,0.13793103448275862,0.0,0.019507444117371497,0.4358974358974359,0.0023640425238406733,major_purchase
2580,0.0054931521656309415,0.0,0.6666666666666666,0.1796919425217648,0.32305891533359343,0.0713917210855723,0.6666666666666666,0.2,0.14128532133033259,0.088413,0.006508526658008437,0.06896551724137931,0.0,0.024736737748745515,0.07692307692307693,0.018694180784172374,credit_card
2582,0.036879133523171945,1.0,0.42424242424242425,0.3652128266539532,0.629730784237222,0.44254449678917135,0.5,1.0,0.7309327331832958,0.60077975,0.08880945105129576,0.2413793103448276,0.0,0.021152056964438625,0.6153846153846154,0.0015594644559253474,other
2583,0.004341362195418003,0.0,0.7878787878787878,0.2312202209230175,0.19937573156457275,0.15542989804091942,0.8333333333333334,0.0,0.26406601650412603,0.1807255,0.006618876637211711,0.10344827586206896,0.0,0.006085590463511514,0.1794871794871795,0.0018791301213504743,debt_consolidation
2584,0.06520785083670158,0.0,0.7575757575757576,0.043052903224276705,0.2184939523995318,0.09010684659978006,0.8333333333333334,0.3,0.34483620905226303,0.0,0.01851120901134907,0.20689655172413793,1.0,0.019507444117371497,0.10256410256410256,0.011634426689094476,debt_consolidation
2585,0.10942004717022924,0.0,0.5757575757575758,0.09796004985357182,0.41786968396410457,0.26559593792850644,0.6666666666666666,1.0,0.4618654663665916,0.27329000000000003,0.07067703956471177,0.06896551724137931,0.0,0.045653912274241586,0.28205128205128205,0.010564766977719037,debt_consolidation
2586,0.004019156334519972,0.0,0.5454545454545454,0.0739900854597114,0.4596176355833008,0.07606201718777578,0.5,0.0,0.18804701175293823,0.08896074999999999,0.0019608342458427765,0.20689655172413793,0.0,0.012535052608872804,0.07692307692307693,0.009709039208618687,other
2589,0.01390033295590062,0.0,0.6666666666666666,0.30345757706713294,0.32266874756145136,0.07137814464341474,0.6666666666666666,0.1,0.6699174793698424,0.09312525,0.02781350004668653,0.20689655172413793,0.0,0.016457022832403318,0.07692307692307693,0.012597120429332372,other
2590,0.008150538358445309,0.0,0.9090909090909091,0.08615984474894056,0.07959422551697229,0.06761747016576837,1.0,0.6,0.17529382345586395,0.09444,0.004630454896568116,0.1724137931034483,0.0,0.02560828668730785,0.08205128205128205,0.018358002017740092,car
2591,0.03682774597065475,0.0,0.8484848484848485,0.2209785092703084,0.16074912212251266,0.41357915744599966,0.8333333333333334,1.0,0.7656914228557139,0.475763,0.053660860560068586,0.13793103448275862,0.0,0.0304018058494007,0.48717948717948717,0.0036119788537786854,debt_consolidation
2592,0.5925811731364776,0.0,0.7272727272727273,0.06101662119495711,0.26024190401872804,0.8807377438668422,0.8333333333333334,1.0,0.2975743935983996,0.92963725,0.238412191126164,0.13793103448275862,0.0,0.15590485300237714,1.0,0.010447104409467738,renewable_energy
2593,0.028356773735880976,1.0,0.7272727272727273,0.43107959750602076,0.26024190401872804,0.13006231586950323,0.8333333333333334,1.0,0.4028507126781695,0.0,0.08060217134805232,0.06896551724137931,1.0,0.027351384564432524,0.23076923076923078,0.007526933397412792,other
2594,0.009302918990181434,0.0,0.7575757575757576,0.20253823840454507,0.2184939523995318,0.14559376569776122,0.8333333333333334,0.0,0.16754188547136784,0.16955275,0.012423922177799283,0.20689655172413793,0.0,0.024736737748745515,0.16666666666666666,0.009409534489433566,debt_consolidation
2595,0.016331791116096294,0.0,0.6666666666666666,0.5727111135185291,0.32305891533359343,0.06274352743120137,0.6666666666666666,0.3,0.23080770192548136,0.080124,0.06167396674221396,0.10344827586206896,0.0,0.020378993055933832,0.0673076923076923,0.017211411115300213,other
2598,0.05756646271124271,1.0,0.6666666666666666,0.05288811023788287,0.32305891533359343,0.13564223359626376,0.6666666666666666,0.4,0.40510127531882967,0.23499899999999999,0.020075207755057,0.10344827586206896,0.0,0.03258067819580654,0.23076923076923078,0.009067243381793424,credit_card
2599,0.02866775702783847,0.0,0.5151515151515151,0.5025916690475761,0.4974639094810768,0.06509225192446068,0.5,0.0,0.6119029757439359,0.07993475,0.09500390469157181,0.13793103448275862,0.0,0.013955677378729412,0.0641025641025641,0.012463260156880245,other
2600,0.027111363914243035,0.0,0.9393939393939394,0.3055342401302942,0.05501365587202497,0.8140570482099461,1.0,1.0,0.31257814453613403,0.8713255,0.054618995475650856,0.10344827586206896,0.0,0.05349785272130262,1.0,0.002906003444270896,credit_card
2601,0.06257940705852333,1.0,0.7878787878787878,0.07955238692110898,0.19937573156457275,0.2704019984522856,0.8333333333333334,1.0,0.7246811702925731,0.455887,0.032825935640496746,0.034482758620689655,0.0,0.015149699424559813,0.48717948717948717,0.0013656934598902637,debt_consolidation
2602,0.01889171815758495,0.0,0.7878787878787878,0.26574295345822757,0.19937573156457275,0.15542989804091942,0.8333333333333334,1.0,0.4341085271317829,0.17580174999999998,0.03310287164599727,0.13793103448275862,0.0,0.02604406115658902,0.1794871794871795,0.00922769233849974,debt_consolidation
2603,0.05052754933943369,0.0,0.8787878787878788,0.05696918583493528,0.1037846273897776,0.08544333871865539,1.0,0.0,0.4183545886471618,0.11253524999999999,0.018980196422962982,0.5517241379310345,0.0,0.015064287628580704,0.10256410256410256,0.009016926588970324,credit_card
2604,0.019453732596896547,0.0,0.48484848484848486,0.30467766077576064,0.5505267264923918,0.17934480090147573,0.5,0.1,0.8659664916229057,0.18738675000000002,0.03908193061532846,0.1724137931034483,0.0,0.012099278139591635,0.1794871794871795,0.004093325723897633,medical
2605,0.08302072572218708,0.0,0.9696969696969697,0.1490258318667036,0.030042918454935636,0.4960221024478325,1.0,1.0,0.8167041760440109,0.5610364999999999,0.0815794052984967,0.06896551724137931,0.0,0.042167716519992245,0.6153846153846154,0.004035564099483359,credit_card
2606,0.05986384070567514,0.0,1.0,0.28156005396186695,0.0,0.22440501242244454,1.0,0.2,0.14053513378344587,0.27678025,0.11113940597757349,0.3103448275862069,0.0,0.18510174244421543,0.28205128205128205,0.04479387774173309,home_improvement
2607,0.12010216081705027,0.0,0.6666666666666666,0.17960934879584176,0.32305891533359343,0.7818129980857216,0.6666666666666666,1.0,0.5393848462115529,0.78981475,0.14223687896304973,0.1724137931034483,0.0,0.04824328417071029,0.8666666666666667,0.003075009678668215,debt_consolidation
2608,0.023508033292046093,0.0,0.7575757575757576,0.4331956493141733,0.2184939523995318,0.4230283611876671,0.8333333333333334,0.9,0.5626406601650412,0.42239925,0.06714796234519171,0.13793103448275862,0.0,0.023865188810183176,0.48717948717948717,0.0026492851135407904,debt_consolidation
2609,0.0802490465246362,1.0,0.696969696969697,0.09161344654197615,0.28482247366367536,0.31595096189092686,0.6666666666666666,1.0,0.23080770192548136,0.52991475,0.048476533652499425,0.1724137931034483,0.0,0.033245670035929605,0.5384615384615384,0.003555150750567067,debt_consolidation
2610,0.04343104646911401,0.0,0.6666666666666666,0.1295617964617529,0.32305891533359343,0.3666318204651289,0.6666666666666666,1.0,0.9332333083270817,0.37133649999999996,0.03710305839211592,0.13793103448275862,0.0,0.015149699424559813,0.40512820512820513,0.0018546807565190358,debt_consolidation
2611,0.06836021138594592,0.0,0.5151515151515151,0.0679312011141247,0.4974639094810768,0.8387797493788778,0.5,1.0,0.3740935233808452,0.7993494999999999,0.03061999711392362,0.20689655172413793,0.0,0.043475039927835746,0.8717948717948718,0.0026492851135407904,home_improvement
2612,0.40485122122223227,0.0,0.7575757575757576,0.0190092939536328,0.21810378462738977,0.8667947377710197,0.8333333333333334,0.2,0.23305826456614154,0.92853025,0.05074507457112056,0.3448275862068966,0.0,0.1620056955723135,1.0,0.010896361488245425,major_purchase
2613,0.012267744505814178,0.0,0.45454545454545453,0.30009571520097705,0.5731564572766289,0.28186051563327313,0.5,0.3,0.8444611152788197,0.27478125,0.024274873309735413,0.06896551724137931,0.0,0.010356180262466963,0.28205128205128205,0.0019005233155779831,debt_consolidation
2614,0.036660588759593084,0.0,0.9090909090909091,0.07715720486232897,0.07920405774483028,0.29511791140013843,1.0,0.0,0.47186796699174793,0.34679699999999997,0.01865126860033784,0.06896551724137931,0.0,0.013406601547435141,0.358974358974359,0.0018791301213504743,debt_consolidation
2615,0.03383013874048518,0.0,1.0,0.07490322382740403,0.0,0.4287983491046336,1.0,1.0,0.17554388597149284,0.50743525,0.01670847233186483,0.27586206896551724,0.0,0.018200120709527992,0.5384615384615384,0.0015407286853880628,debt_consolidation
2616,0.03417065510860198,0.0,0.5757575757575758,0.41085514089731207,0.4174795161919626,0.361031538075132,0.6666666666666666,0.1,0.6201550387596899,0.37346399999999996,0.0925708998616381,0.06896551724137931,0.0,0.05088320590561561,0.38461538461538464,0.008585896511674476,debt_consolidation
2617,0.004586486727540243,0.0,0.5757575757575758,0.13995562457949065,0.4174795161919626,0.12294147195785872,0.6666666666666666,0.3,0.1462865716429107,0.140632,0.004232558336940929,0.10344827586206896,0.0,0.030096763720903884,0.12884615384615383,0.014627698512130145,debt_consolidation
2618,0.0806406551145086,1.0,0.7272727272727273,0.13853580957983935,0.26063207179087006,0.4320295423381349,0.8333333333333334,1.0,0.6486621655413853,0.7031430000000001,0.07366285534815419,0.2413793103448276,0.0,0.0386815207657429,0.7435897435897436,0.0028204306673608607,debt_consolidation
2619,0.019571274240010584,0.0,0.8484848484848485,0.22541126134663184,0.16113928989465467,0.41364025143570876,0.8333333333333334,1.0,0.44261065266316574,0.45115075,0.029088891152478206,0.10344827586206896,0.0,0.021686316463777337,0.48717948717948717,0.0023283872001281587,credit_card
2620,0.01778806710151168,0.0,0.5757575757575758,0.2947691977815711,0.4174795161919626,0.21781364975494522,0.6666666666666666,0.3,0.28232058014503625,0.23341550000000003,0.03457349733037935,0.034482758620689655,0.0,0.05219052931345911,0.23076923076923078,0.014843405823220792,debt_consolidation
2621,0.049552367164653395,0.0,0.7878787878787878,0.11607998863123328,0.19898556379243074,0.08930583651248353,0.8333333333333334,0.0,0.5703925981495374,0.11600225,0.03792750006366345,0.034482758620689655,0.0,0.013792837175048426,0.10256410256410256,0.00826790464976571,debt_consolidation
2622,0.022747556580943958,1.0,0.3333333333333333,0.36560406788850924,0.7623878267655092,0.4732611971706694,0.3333333333333333,1.0,0.7126781695423856,0.0,0.05483757331907272,0.20689655172413793,1.0,0.021686316463777337,0.6121794871794872,0.0016366022511129878,other
2623,0.006644942135843881,0.0,0.8181818181818182,0.42016003167191046,0.1798673429574717,0.06445415914305497,0.8333333333333334,0.9,0.13678419604901224,0.09280775,0.01840934749208451,0.06896551724137931,0.0,0.041296167581429906,0.07435897435897436,0.03171111665644887,debt_consolidation
2624,0.015393525286515138,0.0,0.7575757575757576,0.43234247153743094,0.2184939523995318,0.12117653447737485,0.8333333333333334,0.8,0.22355588897224304,0.1446855,0.04388321576816318,0.1724137931034483,0.0,0.04042461864286757,0.13846153846153847,0.0184535073491129,credit_card
2625,0.10376446308572211,0.0,0.9393939393939394,0.024887354495745875,0.05462348809988296,0.313052391490286,1.0,1.0,0.3373343335833958,0.369647,0.01702785063705892,0.27586206896551724,0.0,0.02822293350299486,0.38461538461538464,0.0044142236373102646,home_improvement
2626,0.07839525533411655,0.0,0.9696969696969697,0.3889541364290477,0.030042918454935636,0.22723570061229753,1.0,1.0,0.7674418604651163,0.26929775,0.20105766210836368,0.034482758620689655,0.0,0.04783278462064743,0.28205128205128205,0.011099596833406758,vacation
2627,0.10220157269537164,0.0,0.9393939393939394,0.0872647628333007,0.05501365587202497,0.18786401835534977,1.0,0.8,0.2543135783945986,0.224638,0.05880698939791354,0.20689655172413793,0.0,0.02822293350299486,0.23076923076923078,0.0077836517281428975,other
2628,0.014477409264053461,0.0,0.7878787878787878,0.35392883599339847,0.19937573156457275,0.13339533241918622,0.8333333333333334,1.0,0.27356839209802447,0.15813425,0.03378619267106369,0.13793103448275862,0.0,0.03258067819580654,0.15384615384615385,0.013468129051452372,vacation
2629,0.1351300666207132,0.0,0.9090909090909091,0.1430535755381384,0.07959422551697229,0.5058514465699119,1.0,0.1,0.6676669167291822,0.562144,0.1274627144397192,0.034482758620689655,0.0,0.03563109948077472,0.6153846153846154,0.0032654091072930433,credit_card
2630,0.02569377625859634,0.0,0.5454545454545454,0.6533816253230457,0.47444401092469757,0.07657113376868459,0.5,0.0,0.32483120780195046,0.09350775,0.11069482288828338,0.20689655172413793,0.0,0.017764346240246823,0.07692307692307693,0.013559814169570266,debt_consolidation
2633,0.032453306729938326,1.0,0.45454545454545453,0.4841844745384565,0.5883730003901678,0.4614496924935851,0.5,0.8,0.5341335333833458,0.64527725,0.10361014201193477,0.1724137931034483,0.0,0.03258067819580654,0.6564102564102564,0.0026589361786058317,debt_consolidation
2634,0.028467818102239965,0.0,0.8484848484848485,0.3822210492617431,0.16113928989465467,0.3484665408583027,0.8333333333333334,0.5,0.6341585396349086,0.37289175,0.07174658551698965,0.27586206896551724,0.0,0.0304018058494007,0.41025641025641024,0.004461414506929769,credit_card
2635,0.09683895672636483,0.0,1.0,0.007409584101704515,0.0,0.28572301342710127,1.0,0.2,0.0522630657664416,0.3459755,0.004731255358340336,0.06896551724137931,0.0,0.02822293350299486,0.358974358974359,0.004788604536291668,debt_consolidation
2636,0.012195979130747063,0.0,0.696969696969697,0.4257042617352068,0.28482247366367536,0.0928560761366876,0.6666666666666666,0.3,0.5126281570392598,0.11628424999999999,0.034233958932830814,0.10344827586206896,0.0,0.018635895178809158,0.10256410256410256,0.011120990027634265,debt_consolidation
2637,0.09101444344622647,0.0,0.9090909090909091,0.0672321171732747,0.07920405774483028,0.5057699879169665,1.0,1.0,0.4646161540385096,0.577996,0.04034777220368908,0.20689655172413793,0.0,0.045653912274241586,0.6153846153846154,0.004446313428651528,debt_consolidation
2638,0.024717708091531274,1.0,0.30303030303030304,0.3381493594668929,0.8002341006632852,0.23177023229292532,0.3333333333333333,0.2,0.719429857464366,0.29833475,0.05511238720958857,0.0,0.0,0.020814767525215,0.29423076923076924,0.004251845434631528,debt_consolidation
